Action,Bytes Sent,Bytes Received,Elapsed Time (sec),Destination Port_80,Destination Port_443,Destination Port_445,Destination Port_25174,Destination Port_Other,NAT Source Port_48817,NAT Source Port_50116,NAT Source Port_57596,NAT Source Port_58638,NAT Source Port_Other,NAT Destination Port_53,NAT Destination Port_80,NAT Destination Port_443,NAT Destination Port_27015,NAT Destination Port_Other
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
allow,103,295,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1407,1494,38,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,192,122,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,300,246,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
allow,240,126,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1659,1391,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,104279,3790169,97,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,924,537,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,136,180,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,102,96,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,240,126,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,3269,4643,95,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,773,3414,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,3870,7681,37,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,240,126,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,126,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,78,0,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,300,246,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,7222,56272,81,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,140,180,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1916,2169,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,2064,1540,40,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,18695,940170,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,169,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,310,192,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,126,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1247,411,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1200,12242,29,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1027,10632,29,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,78,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,254,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,624,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,151,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,7277,6402,262,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2233,7174,96,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,82,134,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,276,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,480,1034,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,94,87,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,110,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,7125,9765,98,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,448,214,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,94,168,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,90,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,86,82,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,150,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,90,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,888,532,49,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1300,314,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,5218,45166,99,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,78,90,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,624,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,3735,53800,122,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,4205,66174,403,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,240,126,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,10970,9463,42,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,2891,6844,82,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,86,219,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,390,78,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2078,43554,120,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1753,2955,4133,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,19797,677584,106,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,4140,77155,117,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,120,126,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,126,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,9210,273758,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,773,3414,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,924,537,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,150,310,1200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,4799,87448,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,21684,5416,38,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,310,192,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,150,341,1200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,240,126,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1101,719,72,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,754,534,50,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,86,98,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,817,340,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,180,120,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,8170,1562,38,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,87,166,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,87,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,703,759,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1565,983,330,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,102,98,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,147,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2650,6426,247,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,899,2650,120,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,864,2091,119,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,373718,11153409,144,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2667,2321,38,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,839,6791,79,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,87,241,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,138,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,100,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,122,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1750,662,36,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,82,134,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,41661,15705,440,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,134,253,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,86,109,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,138,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,110,99,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,90,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,6481,6658,262,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2495,4414,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,12050,15221,38,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,952,764,69,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,310,192,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,98,149,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,2713,6401,82,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1983,10759,123,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,682,374,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,87,237,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,105,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,105,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,116,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,8114,4711,269,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2175,8020,187,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,4509,2783,6392,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,74,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2143,709,121,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,150,0,1200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,74,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,90,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,90,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,594,983,1638,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1099,7374,119,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,64,122,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,4006,703,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,4758,783,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,94,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1100,990,119,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,15587,15999,884,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,655,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2780,2798,120,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,66,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,160846,214528,1412,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
allow,66,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,136,0,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,25710,181027,180,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,32338,743024,180,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,87,624,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,87,624,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,88,555,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,87,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1652,2907,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,941,939,21,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,736,8788,131,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
